filename,molecule,ansatz,layers,basis,init,n_qubits,norb,n_alpha_target,n_beta_target,n_unique_strings,n_correct_strings,frac_correct_strings,prob_mass_correct,prob_mass_1e_neighbor
water_LUCJ_L1_aug-cc-pVDZ_zeroes.npz,water,LUCJ,1,aug-cc-pVDZ,zeroes,14,7,5,5,227,28,0.12334801762114538,0.7760000000000001,0.17929999999999996
water_LUCJ_L1_cc-pVDZ_CCSD.npz,water,LUCJ,1,cc-pVDZ,CCSD,14,7,5,5,1488,115,0.07728494623655914,0.42059999999999986,0.36560000000000004
water_LUCJ_L1_cc-pVDZ_ML.npz,water,LUCJ,1,cc-pVDZ,ML,14,7,5,5,1333,77,0.05776444111027757,0.41549999999999987,0.345
water_LUCJ_L1_cc-pVDZ_ML_exact.npz,water,LUCJ,1,cc-pVDZ,ML_exact,14,7,5,5,1150,109,0.09478260869565218,0.5357999999999997,0.3175
water_LUCJ_L1_cc-pVDZ_MP2.npz,water,LUCJ,1,cc-pVDZ,MP2,14,7,5,5,757,60,0.07926023778071334,0.6236,0.2694
water_LUCJ_L1_cc-pVDZ_random.npz,water,LUCJ,1,cc-pVDZ,random,14,7,5,5,3407,414,0.12151452891106546,0.4108,0.3724
water_LUCJ_L1_cc-pVDZ_zeroes.npz,water,LUCJ,1,cc-pVDZ,zeroes,14,7,5,5,286,29,0.10139860139860139,0.7805999999999998,0.1608
water_LUCJ_L2_STO-3G_CCSD.npz,water,LUCJ,2,STO-3G,CCSD,14,7,5,5,2502,171,0.0683453237410072,0.30560000000000004,0.34019999999999995
water_LUCJ_L2_STO-3G_ML.npz,water,LUCJ,2,STO-3G,ML,14,7,5,5,3349,254,0.07584353538369662,0.28280000000000005,0.3476
water_LUCJ_L2_STO-3G_ML_exact.npz,water,LUCJ,2,STO-3G,ML_exact,14,7,5,5,2777,184,0.0662585523946705,0.1912,0.35550000000000004
water_LUCJ_L2_STO-3G_MP2.npz,water,LUCJ,2,STO-3G,MP2,14,7,5,5,2795,238,0.0851520572450805,0.30989999999999995,0.3721
water_LUCJ_L2_STO-3G_random.npz,water,LUCJ,2,STO-3G,random,14,7,5,5,4548,421,0.09256816182937555,0.308,0.34450000000000003
water_LUCJ_L2_STO-3G_zeroes.npz,water,LUCJ,2,STO-3G,zeroes,14,7,5,5,259,33,0.1274131274131274,0.7639,0.18789999999999998
water_LUCJ_L2_aug-cc-pVDZ_CCSD.npz,water,LUCJ,2,aug-cc-pVDZ,CCSD,14,7,5,5,1512,89,0.05886243386243386,0.40819999999999995,0.3733
water_LUCJ_L2_aug-cc-pVDZ_ML.npz,water,LUCJ,2,aug-cc-pVDZ,ML,14,7,5,5,1312,87,0.0663109756097561,0.49109999999999987,0.33039999999999997
water_LUCJ_L2_aug-cc-pVDZ_ML_exact.npz,water,LUCJ,2,aug-cc-pVDZ,ML_exact,14,7,5,5,1533,83,0.05414220482713633,0.38669999999999993,0.3765
water_LUCJ_L2_aug-cc-pVDZ_MP2.npz,water,LUCJ,2,aug-cc-pVDZ,MP2,14,7,5,5,1275,93,0.07294117647058823,0.5021,0.31120000000000003
water_LUCJ_L2_aug-cc-pVDZ_random.npz,water,LUCJ,2,aug-cc-pVDZ,random,14,7,5,5,4143,429,0.10354815351194786,0.3436,0.3519
water_LUCJ_L2_aug-cc-pVDZ_zeroes.npz,water,LUCJ,2,aug-cc-pVDZ,zeroes,14,7,5,5,242,26,0.10743801652892562,0.7714000000000001,0.18010000000000004
water_LUCJ_L2_cc-pVDZ_CCSD.npz,water,LUCJ,2,cc-pVDZ,CCSD,14,7,5,5,3062,213,0.06956237753102547,0.30329999999999996,0.3467
water_LUCJ_L2_cc-pVDZ_ML.npz,water,LUCJ,2,cc-pVDZ,ML,14,7,5,5,2308,123,0.053292894280762566,0.22489999999999988,0.3698
water_LUCJ_L2_cc-pVDZ_ML_exact.npz,water,LUCJ,2,cc-pVDZ,ML_exact,14,7,5,5,1520,124,0.08157894736842106,0.44789999999999985,0.3473
water_LUCJ_L2_cc-pVDZ_MP2.npz,water,LUCJ,2,cc-pVDZ,MP2,14,7,5,5,1415,95,0.06713780918727916,0.44899999999999995,0.3426
water_LUCJ_L2_cc-pVDZ_random.npz,water,LUCJ,2,cc-pVDZ,random,14,7,5,5,4723,409,0.08659750158797375,0.2517,0.3499
water_LUCJ_L2_cc-pVDZ_zeroes.npz,water,LUCJ,2,cc-pVDZ,zeroes,14,7,5,5,284,30,0.1056338028169014,0.7772999999999998,0.16359999999999997
water_LUCJ_L3_STO-3G_CCSD.npz,water,LUCJ,3,STO-3G,CCSD,14,7,5,5,3823,210,0.05493068270991368,0.21820000000000003,0.32839999999999997
water_LUCJ_L3_STO-3G_ML.npz,water,LUCJ,3,STO-3G,ML,14,7,5,5,3714,217,0.058427571351642435,0.18650000000000003,0.3311
water_LUCJ_L3_STO-3G_ML_exact.npz,water,LUCJ,3,STO-3G,ML_exact,14,7,5,5,5206,286,0.0549366116019977,0.1365,0.297
water_LUCJ_L3_STO-3G_MP2.npz,water,LUCJ,3,STO-3G,MP2,14,7,5,5,4021,221,0.054961452375031083,0.19540000000000002,0.344
water_LUCJ_L3_STO-3G_random.npz,water,LUCJ,3,STO-3G,random,14,7,5,5,5347,406,0.0759304282775388,0.1958,0.3278
water_LUCJ_L3_STO-3G_zeroes.npz,water,LUCJ,3,STO-3G,zeroes,14,7,5,5,275,31,0.11272727272727273,0.7462000000000001,0.19859999999999997
water_LUCJ_L3_aug-cc-pVDZ_CCSD.npz,water,LUCJ,3,aug-cc-pVDZ,CCSD,14,7,5,5,1827,122,0.06677613574165299,0.38729999999999987,0.35829999999999995
water_LUCJ_L3_aug-cc-pVDZ_ML.npz,water,LUCJ,3,aug-cc-pVDZ,ML,14,7,5,5,2047,128,0.0625305324865657,0.34429999999999994,0.3664
water_LUCJ_L3_aug-cc-pVDZ_ML_exact.npz,water,LUCJ,3,aug-cc-pVDZ,ML_exact,14,7,5,5,2186,134,0.06129917657822507,0.3651,0.3386
water_LUCJ_L3_aug-cc-pVDZ_MP2.npz,water,LUCJ,3,aug-cc-pVDZ,MP2,14,7,5,5,2199,137,0.062301045929968164,0.3325999999999999,0.3659
water_LUCJ_L3_aug-cc-pVDZ_random.npz,water,LUCJ,3,aug-cc-pVDZ,random,14,7,5,5,5243,395,0.07533854663360671,0.19990000000000002,0.3345
water_LUCJ_L3_aug-cc-pVDZ_zeroes.npz,water,LUCJ,3,aug-cc-pVDZ,zeroes,14,7,5,5,232,22,0.09482758620689655,0.7877999999999998,0.16729999999999998
water_LUCJ_L3_cc-pVDZ_CCSD.npz,water,LUCJ,3,cc-pVDZ,CCSD,14,7,5,5,3791,207,0.05460300712213136,0.22870000000000004,0.30770000000000003
water_LUCJ_L3_cc-pVDZ_ML.npz,water,LUCJ,3,cc-pVDZ,ML,14,7,5,5,3510,176,0.05014245014245014,0.21630000000000005,0.3247
water_LUCJ_L3_cc-pVDZ_ML_exact.npz,water,LUCJ,3,cc-pVDZ,ML_exact,14,7,5,5,3266,182,0.05572565829761176,0.23070000000000004,0.34219999999999995
water_LUCJ_L3_cc-pVDZ_MP2.npz,water,LUCJ,3,cc-pVDZ,MP2,14,7,5,5,2095,136,0.06491646778042959,0.35969999999999996,0.347
water_LUCJ_L3_cc-pVDZ_random.npz,water,LUCJ,3,cc-pVDZ,random,14,7,5,5,5088,414,0.08136792452830188,0.2046,0.34130000000000005
water_LUCJ_L3_cc-pVDZ_zeroes.npz,water,LUCJ,3,cc-pVDZ,zeroes,14,7,5,5,260,34,0.13076923076923078,0.7972,0.15149999999999997
water_LUCJ_L4_STO-3G_CCSD.npz,water,LUCJ,4,STO-3G,CCSD,14,7,5,5,4840,257,0.05309917355371901,0.1579,0.3013
water_LUCJ_L4_STO-3G_ML.npz,water,LUCJ,4,STO-3G,ML,14,7,5,5,4558,230,0.050460728389644584,0.12890000000000001,0.29400000000000004
water_LUCJ_L4_STO-3G_ML_exact.npz,water,LUCJ,4,STO-3G,ML_exact,14,7,5,5,5405,283,0.05235892691951896,0.1226,0.2672
water_LUCJ_L4_STO-3G_MP2.npz,water,LUCJ,4,STO-3G,MP2,14,7,5,5,4567,212,0.046419969345303264,0.14120000000000002,0.3011
water_LUCJ_L4_STO-3G_random.npz,water,LUCJ,4,STO-3G,random,14,7,5,5,5919,410,0.06926845750971448,0.1524,0.3018
water_LUCJ_L4_STO-3G_zeroes.npz,water,LUCJ,4,STO-3G,zeroes,14,7,5,5,213,23,0.107981220657277,0.7837999999999997,0.1685
water_LUCJ_L4_aug-cc-pVDZ_CCSD.npz,water,LUCJ,4,aug-cc-pVDZ,CCSD,14,7,5,5,2045,121,0.05916870415647922,0.36209999999999987,0.3489
water_LUCJ_L4_aug-cc-pVDZ_ML.npz,water,LUCJ,4,aug-cc-pVDZ,ML,14,7,5,5,2569,143,0.055663682366679644,0.2828,0.36000000000000004
water_LUCJ_L4_aug-cc-pVDZ_ML_exact.npz,water,LUCJ,4,aug-cc-pVDZ,ML_exact,14,7,5,5,3008,170,0.05651595744680851,0.2875,0.333
water_LUCJ_L4_aug-cc-pVDZ_MP2.npz,water,LUCJ,4,aug-cc-pVDZ,MP2,14,7,5,5,2230,137,0.06143497757847534,0.3379,0.3527
water_LUCJ_L4_aug-cc-pVDZ_random.npz,water,LUCJ,4,aug-cc-pVDZ,random,14,7,5,5,5867,408,0.06954150332367479,0.14529999999999998,0.3094
water_LUCJ_L4_aug-cc-pVDZ_zeroes.npz,water,LUCJ,4,aug-cc-pVDZ,zeroes,14,7,5,5,263,28,0.10646387832699619,0.7811999999999999,0.1707
water_LUCJ_L4_cc-pVDZ_CCSD.npz,water,LUCJ,4,cc-pVDZ,CCSD,14,7,5,5,4543,204,0.044904248294078804,0.1432,0.2825
water_LUCJ_L4_cc-pVDZ_ML.npz,water,LUCJ,4,cc-pVDZ,ML,14,7,5,5,4915,233,0.0474059003051882,0.1128,0.2622
water_LUCJ_L4_cc-pVDZ_ML_exact.npz,water,LUCJ,4,cc-pVDZ,ML_exact,14,7,5,5,4253,220,0.05172819186456619,0.1696,0.3149
water_LUCJ_L4_cc-pVDZ_MP2.npz,water,LUCJ,4,cc-pVDZ,MP2,14,7,5,5,2600,150,0.057692307692307696,0.26569999999999994,0.35849999999999993
water_LUCJ_L4_cc-pVDZ_random.npz,water,LUCJ,4,cc-pVDZ,random,14,7,5,5,6053,399,0.06591772674706757,0.138,0.2944
water_LUCJ_L4_cc-pVDZ_zeroes.npz,water,LUCJ,4,cc-pVDZ,zeroes,14,7,5,5,261,30,0.11494252873563218,0.7914,0.15319999999999995
water_LUCJ_L5_STO-3G_CCSD.npz,water,LUCJ,5,STO-3G,CCSD,14,7,5,5,5408,261,0.048261834319526624,0.0929,0.2634
water_LUCJ_L5_STO-3G_ML.npz,water,LUCJ,5,STO-3G,ML,14,7,5,5,5323,272,0.05109900432087169,0.10689999999999998,0.24809999999999996
water_LUCJ_L5_STO-3G_ML_exact.npz,water,LUCJ,5,STO-3G,ML_exact,14,7,5,5,5491,266,0.04844290657439446,0.10930000000000001,0.2711
water_LUCJ_L5_STO-3G_MP2.npz,water,LUCJ,5,STO-3G,MP2,14,7,5,5,5240,261,0.04980916030534351,0.12049999999999998,0.2634
water_LUCJ_L5_STO-3G_random.npz,water,LUCJ,5,STO-3G,random,14,7,5,5,6325,393,0.062134387351778654,0.123,0.27590000000000003
water_LUCJ_L5_STO-3G_zeroes.npz,water,LUCJ,5,STO-3G,zeroes,14,7,5,5,218,25,0.11467889908256881,0.781,0.17390000000000003
water_LUCJ_L5_aug-cc-pVDZ_CCSD.npz,water,LUCJ,5,aug-cc-pVDZ,CCSD,14,7,5,5,2729,170,0.062293880542323196,0.2871,0.3591
water_LUCJ_L5_aug-cc-pVDZ_ML.npz,water,LUCJ,5,aug-cc-pVDZ,ML,14,7,5,5,2912,180,0.061813186813186816,0.2838,0.3454
water_LUCJ_L5_aug-cc-pVDZ_ML_exact.npz,water,LUCJ,5,aug-cc-pVDZ,ML_exact,14,7,5,5,2903,164,0.05649328281088529,0.2548,0.3641
water_LUCJ_L5_aug-cc-pVDZ_MP2.npz,water,LUCJ,5,aug-cc-pVDZ,MP2,14,7,5,5,2713,160,0.058975304091411725,0.30360000000000004,0.3536
water_LUCJ_L5_aug-cc-pVDZ_random.npz,water,LUCJ,5,aug-cc-pVDZ,random,14,7,5,5,6299,398,0.06318463248134625,0.12669999999999998,0.26650000000000007
water_LUCJ_L5_aug-cc-pVDZ_zeroes.npz,water,LUCJ,5,aug-cc-pVDZ,zeroes,14,7,5,5,236,25,0.1059322033898305,0.7807000000000001,0.17729999999999993
water_LUCJ_L5_cc-pVDZ_CCSD.npz,water,LUCJ,5,cc-pVDZ,CCSD,14,7,5,5,4926,250,0.05075111652456354,0.1383,0.2792
water_LUCJ_L5_cc-pVDZ_ML.npz,water,LUCJ,5,cc-pVDZ,ML,14,7,5,5,5165,243,0.04704743465634075,0.09299999999999999,0.2592
water_LUCJ_L5_cc-pVDZ_ML_exact.npz,water,LUCJ,5,cc-pVDZ,ML_exact,14,7,5,5,5150,245,0.04757281553398058,0.1343,0.2792
water_LUCJ_L5_cc-pVDZ_MP2.npz,water,LUCJ,5,cc-pVDZ,MP2,14,7,5,5,3609,198,0.05486284289276808,0.19830000000000006,0.3482
water_LUCJ_L5_cc-pVDZ_random.npz,water,LUCJ,5,cc-pVDZ,random,14,7,5,5,6248,405,0.06482074263764405,0.12519999999999998,0.2732
water_LUCJ_L5_cc-pVDZ_zeroes.npz,water,LUCJ,5,cc-pVDZ,zeroes,14,7,5,5,274,29,0.10583941605839416,0.7912999999999998,0.1581
